    energy      energy-dH0       rate(s-1)     lifetime(s)
  120520.0   109853.6     1.029082e11    9.717398e-12
  120530.0   109863.6     1.029293e11    9.715407e-12
  120540.0   109873.6     1.029504e11    9.713417e-12
  120550.0   109883.6     1.029715e11    9.711427e-12
  120560.0   109893.6     1.029926e11    9.709438e-12
  120570.0   109903.6     1.030137e11    9.707450e-12
  120580.0   109913.6     1.030348e11    9.705463e-12
  120590.0   109923.6     1.030559e11    9.703476e-12
  120600.0   109933.6     1.030769e11    9.701490e-12
  120610.0   109943.6     1.030980e11    9.699505e-12
  120620.0   109953.6     1.031191e11    9.697520e-12
  120630.0   109963.6     1.031402e11    9.695537e-12
  120640.0   109973.6     1.031613e11    9.693553e-12
  120650.0   109983.6     1.031824e11    9.691571e-12
  120660.0   109993.6     1.032035e11    9.689589e-12
  120670.0   110003.6     1.032247e11    9.687608e-12
  120680.0   110013.6     1.032458e11    9.685628e-12
  120690.0   110023.6     1.032669e11    9.683648e-12
  120700.0   110033.6     1.032880e11    9.681669e-12
  120710.0   110043.6     1.033091e11    9.679691e-12
  120720.0   110053.6     1.033302e11    9.677713e-12
  120730.0   110063.6     1.033513e11    9.675737e-12
  120740.0   110073.6     1.033724e11    9.673760e-12
  120750.0   110083.6     1.033935e11    9.671785e-12
  120760.0   110093.6     1.034146e11    9.669810e-12
  120770.0   110103.6     1.034358e11    9.667836e-12
  120780.0   110113.6     1.034569e11    9.665863e-12
  120790.0   110123.6     1.034780e11    9.663890e-12
  120800.0   110133.6     1.034991e11    9.661918e-12
  120810.0   110143.6     1.035202e11    9.659947e-12
  120820.0   110153.6     1.035414e11    9.657976e-12
  120830.0   110163.6     1.035625e11    9.656006e-12
  120840.0   110173.6     1.035836e11    9.654037e-12
  120850.0   110183.6     1.036047e11    9.652069e-12
  120860.0   110193.6     1.036259e11    9.650101e-12
  120870.0   110203.6     1.036470e11    9.648134e-12
  120880.0   110213.6     1.036681e11    9.646167e-12
  120890.0   110223.6     1.036892e11    9.644201e-12
  120900.0   110233.6     1.037104e11    9.642236e-12
  120910.0   110243.6     1.037315e11    9.640272e-12
  120920.0   110253.6     1.037526e11    9.638308e-12
  120930.0   110263.6     1.037738e11    9.636345e-12
  120940.0   110273.6     1.037949e11    9.634383e-12
  120950.0   110283.6     1.038161e11    9.632422e-12
  120960.0   110293.6     1.038372e11    9.630461e-12
  120970.0   110303.6     1.038583e11    9.628500e-12
  120980.0   110313.6     1.038795e11    9.626541e-12
  120990.0   110323.6     1.039006e11    9.624582e-12
  121000.0   110333.6     1.039218e11    9.622624e-12
  121010.0   110343.6     1.039429e11    9.620666e-12
  121020.0   110353.6     1.039640e11    9.618710e-12
  121030.0   110363.6     1.039852e11    9.616754e-12
  121040.0   110373.6     1.040063e11    9.614798e-12
  121050.0   110383.6     1.040275e11    9.612844e-12
  121060.0   110393.6     1.040486e11    9.610890e-12
  121070.0   110403.6     1.040698e11    9.608936e-12
  121080.0   110413.6     1.040909e11    9.606984e-12
  121090.0   110423.6     1.041121e11    9.605032e-12
  121100.0   110433.6     1.041333e11    9.603080e-12
  121110.0   110443.6     1.041544e11    9.601130e-12
  121120.0   110453.6     1.041756e11    9.599180e-12
  121130.0   110463.6     1.041967e11    9.597231e-12
  121140.0   110473.6     1.042179e11    9.595282e-12
  121150.0   110483.6     1.042390e11    9.593334e-12
  121160.0   110493.6     1.042602e11    9.591387e-12
  121170.0   110503.6     1.042814e11    9.589441e-12
  121180.0   110513.6     1.043025e11    9.587495e-12
  121190.0   110523.6     1.043237e11    9.585550e-12
  121200.0   110533.6     1.043449e11    9.583605e-12
  121210.0   110543.6     1.043660e11    9.581661e-12
  121220.0   110553.6     1.043872e11    9.579718e-12
  121230.0   110563.6     1.044084e11    9.577776e-12
  121240.0   110573.6     1.044295e11    9.575834e-12
  121250.0   110583.6     1.044507e11    9.573893e-12
  121260.0   110593.6     1.044719e11    9.571953e-12
  121270.0   110603.6     1.044931e11    9.570013e-12
  121280.0   110613.6     1.045142e11    9.568074e-12
  121290.0   110623.6     1.045354e11    9.566136e-12
  121300.0   110633.6     1.045566e11    9.564198e-12
  121310.0   110643.6     1.045778e11    9.562261e-12
  121320.0   110653.6     1.045990e11    9.560325e-12
  121330.0   110663.6     1.046201e11    9.558390e-12
  121340.0   110673.6     1.046413e11    9.556455e-12
  121350.0   110683.6     1.046625e11    9.554520e-12
  121360.0   110693.6     1.046837e11    9.552587e-12
  121370.0   110703.6     1.047049e11    9.550654e-12
  121380.0   110713.6     1.047261e11    9.548722e-12
  121390.0   110723.6     1.047472e11    9.546790e-12
  121400.0   110733.6     1.047684e11    9.544859e-12
  121410.0   110743.6     1.047896e11    9.542929e-12
  121420.0   110753.6     1.048108e11    9.541000e-12
  121430.0   110763.6     1.048320e11    9.539071e-12
  121440.0   110773.6     1.048532e11    9.537143e-12
  121450.0   110783.6     1.048744e11    9.535215e-12
  121460.0   110793.6     1.048956e11    9.533288e-12
  121470.0   110803.6     1.049168e11    9.531362e-12
  121480.0   110813.6     1.049380e11    9.529437e-12
  121490.0   110823.6     1.049592e11    9.527512e-12
  121500.0   110833.6     1.049804e11    9.525588e-12
  121510.0   110843.6     1.050016e11    9.523665e-12
  121520.0   110853.6     1.050228e11    9.521742e-12
  121530.0   110863.6     1.050440e11    9.519820e-12
  121540.0   110873.6     1.050652e11    9.517898e-12
  121550.0   110883.6     1.050864e11    9.515978e-12
  121560.0   110893.6     1.051076e11    9.514058e-12
  121570.0   110903.6     1.051288e11    9.512138e-12
  121580.0   110913.6     1.051500e11    9.510219e-12
  121590.0   110923.6     1.051713e11    9.508301e-12
  121600.0   110933.6     1.051925e11    9.506384e-12
  121610.0   110943.6     1.052137e11    9.504467e-12
  121620.0   110953.6     1.052349e11    9.502551e-12
  121630.0   110963.6     1.052561e11    9.500636e-12
  121640.0   110973.6     1.052773e11    9.498721e-12
  121650.0   110983.6     1.052985e11    9.496807e-12
  121660.0   110993.6     1.053198e11    9.494894e-12
  121670.0   111003.6     1.053410e11    9.492981e-12
  121680.0   111013.6     1.053622e11    9.491069e-12
  121690.0   111023.6     1.053834e11    9.489157e-12
  121700.0   111033.6     1.054047e11    9.487247e-12
  121710.0   111043.6     1.054259e11    9.485337e-12
  121720.0   111053.6     1.054471e11    9.483427e-12
  121730.0   111063.6     1.054683e11    9.481519e-12
  121740.0   111073.6     1.054896e11    9.479611e-12
  121750.0   111083.6     1.055108e11    9.477703e-12
  121760.0   111093.6     1.055320e11    9.475796e-12
  121770.0   111103.6     1.055533e11    9.473890e-12
  121780.0   111113.6     1.055745e11    9.471985e-12
  121790.0   111123.6     1.055957e11    9.470080e-12
  121800.0   111133.6     1.056170e11    9.468176e-12
  121810.0   111143.6     1.056382e11    9.466273e-12
  121820.0   111153.6     1.056594e11    9.464370e-12
  121830.0   111163.6     1.056807e11    9.462468e-12
  121840.0   111173.6     1.057019e11    9.460567e-12
  121850.0   111183.6     1.057232e11    9.458666e-12
  121860.0   111193.6     1.057444e11    9.456766e-12
  121870.0   111203.6     1.057656e11    9.454866e-12
  121880.0   111213.6     1.057869e11    9.452968e-12
  121890.0   111223.6     1.058081e11    9.451069e-12
  121900.0   111233.6     1.058294e11    9.449172e-12
  121910.0   111243.6     1.058506e11    9.447275e-12
  121920.0   111253.6     1.058719e11    9.445379e-12
  121930.0   111263.6     1.058931e11    9.443484e-12
  121940.0   111273.6     1.059144e11    9.441589e-12
  121950.0   111283.6     1.059356e11    9.439695e-12
  121960.0   111293.6     1.059569e11    9.437801e-12
  121970.0   111303.6     1.059781e11    9.435908e-12
  121980.0   111313.6     1.059994e11    9.434016e-12
  121990.0   111323.6     1.060207e11    9.432125e-12
  122000.0   111333.6     1.060419e11    9.430234e-12
  122010.0   111343.6     1.060632e11    9.428344e-12
  122020.0   111353.6     1.060844e11    9.426454e-12
  122030.0   111363.6     1.061057e11    9.424565e-12
  122040.0   111373.6     1.061270e11    9.422677e-12
  122050.0   111383.6     1.061482e11    9.420789e-12
  122060.0   111393.6     1.061695e11    9.418903e-12
  122070.0   111403.6     1.061907e11    9.417016e-12
  122080.0   111413.6     1.062120e11    9.415131e-12
  122090.0   111423.6     1.062333e11    9.413246e-12
  122100.0   111433.6     1.062546e11    9.411361e-12
  122110.0   111443.6     1.062758e11    9.409478e-12
  122120.0   111453.6     1.062971e11    9.407595e-12
  122130.0   111463.6     1.063184e11    9.405712e-12
  122140.0   111473.6     1.063396e11    9.403831e-12
  122150.0   111483.6     1.063609e11    9.401950e-12
  122160.0   111493.6     1.063822e11    9.400069e-12
  122170.0   111503.6     1.064035e11    9.398190e-12
  122180.0   111513.6     1.064247e11    9.396311e-12
  122190.0   111523.6     1.064460e11    9.394432e-12
  122200.0   111533.6     1.064673e11    9.392554e-12
  122210.0   111543.6     1.064886e11    9.390677e-12
  122220.0   111553.6     1.065099e11    9.388801e-12
  122230.0   111563.6     1.065312e11    9.386925e-12
  122240.0   111573.6     1.065524e11    9.385050e-12
  122250.0   111583.6     1.065737e11    9.383175e-12
  122260.0   111593.6     1.065950e11    9.381301e-12
  122270.0   111603.6     1.066163e11    9.379428e-12
  122280.0   111613.6     1.066376e11    9.377556e-12
  122290.0   111623.6     1.066589e11    9.375684e-12
  122300.0   111633.6     1.066802e11    9.373812e-12
  122310.0   111643.6     1.067015e11    9.371942e-12
  122320.0   111653.6     1.067228e11    9.370072e-12
  122330.0   111663.6     1.067441e11    9.368202e-12
  122340.0   111673.6     1.067654e11    9.366334e-12
  122350.0   111683.6     1.067867e11    9.364466e-12
  122360.0   111693.6     1.068080e11    9.362598e-12
  122370.0   111703.6     1.068293e11    9.360732e-12
  122380.0   111713.6     1.068506e11    9.358866e-12
  122390.0   111723.6     1.068719e11    9.357000e-12
  122400.0   111733.6     1.068932e11    9.355135e-12
  122410.0   111743.6     1.069145e11    9.353271e-12
  122420.0   111753.6     1.069358e11    9.351408e-12
  122430.0   111763.6     1.069571e11    9.349545e-12
  122440.0   111773.6     1.069784e11    9.347683e-12
  122450.0   111783.6     1.069997e11    9.345821e-12
  122460.0   111793.6     1.070210e11    9.343960e-12
  122470.0   111803.6     1.070423e11    9.342100e-12
  122480.0   111813.6     1.070636e11    9.340240e-12
  122490.0   111823.6     1.070849e11    9.338381e-12
  122500.0   111833.6     1.071063e11    9.336523e-12
  122510.0   111843.6     1.071276e11    9.334665e-12
  122520.0   111853.6     1.071489e11    9.332808e-12
  122530.0   111863.6     1.071702e11    9.330951e-12
  122540.0   111873.6     1.071915e11    9.329096e-12
  122550.0   111883.6     1.072128e11    9.327240e-12
  122560.0   111893.6     1.072342e11    9.325386e-12
  122570.0   111903.6     1.072555e11    9.323532e-12
  122580.0   111913.6     1.072768e11    9.321679e-12
  122590.0   111923.6     1.072981e11    9.319826e-12
  122600.0   111933.6     1.073195e11    9.317974e-12
  122610.0   111943.6     1.073408e11    9.316123e-12
  122620.0   111953.6     1.073621e11    9.314272e-12
  122630.0   111963.6     1.073834e11    9.312422e-12
  122640.0   111973.6     1.074048e11    9.310573e-12
  122650.0   111983.6     1.074261e11    9.308724e-12
  122660.0   111993.6     1.074474e11    9.306876e-12
  122670.0   112003.6     1.074688e11    9.305028e-12
  122680.0   112013.6     1.074901e11    9.303182e-12
  122690.0   112023.6     1.075114e11    9.301335e-12
  122700.0   112033.6     1.075328e11    9.299490e-12
  122710.0   112043.6     1.075541e11    9.297645e-12
  122720.0   112053.6     1.075755e11    9.295800e-12
  122730.0   112063.6     1.075968e11    9.293957e-12
  122740.0   112073.6     1.076181e11    9.292114e-12
  122750.0   112083.6     1.076395e11    9.290271e-12
  122760.0   112093.6     1.076608e11    9.288430e-12
  122770.0   112103.6     1.076822e11    9.286588e-12
  122780.0   112113.6     1.077035e11    9.284748e-12
  122790.0   112123.6     1.077249e11    9.282908e-12
  122800.0   112133.6     1.077462e11    9.281069e-12
  122810.0   112143.6     1.077676e11    9.279230e-12
  122820.0   112153.6     1.077889e11    9.277392e-12
  122830.0   112163.6     1.078103e11    9.275555e-12
  122840.0   112173.6     1.078316e11    9.273718e-12
  122850.0   112183.6     1.078530e11    9.271882e-12
  122860.0   112193.6     1.078743e11    9.270047e-12
  122870.0   112203.6     1.078957e11    9.268212e-12
  122880.0   112213.6     1.079170e11    9.266378e-12
  122890.0   112223.6     1.079384e11    9.264544e-12
  122900.0   112233.6     1.079598e11    9.262711e-12
  122910.0   112243.6     1.079811e11    9.260879e-12
  122920.0   112253.6     1.080025e11    9.259047e-12
  122930.0   112263.6     1.080238e11    9.257216e-12
  122940.0   112273.6     1.080452e11    9.255386e-12
  122950.0   112283.6     1.080666e11    9.253556e-12
  122960.0   112293.6     1.080879e11    9.251727e-12
  122970.0   112303.6     1.081093e11    9.249899e-12
  122980.0   112313.6     1.081307e11    9.248071e-12
  122990.0   112323.6     1.081520e11    9.246243e-12
  123000.0   112333.6     1.081734e11    9.244417e-12
  123010.0   112343.6     1.081948e11    9.242591e-12
  123020.0   112353.6     1.082161e11    9.240765e-12
  123030.0   112363.6     1.082375e11    9.238941e-12
  123040.0   112373.6     1.082589e11    9.237117e-12
  123050.0   112383.6     1.082803e11    9.235293e-12
  123060.0   112393.6     1.083016e11    9.233470e-12
  123070.0   112403.6     1.083230e11    9.231648e-12
  123080.0   112413.6     1.083444e11    9.229826e-12
  123090.0   112423.6     1.083658e11    9.228005e-12
  123100.0   112433.6     1.083872e11    9.226185e-12
  123110.0   112443.6     1.084085e11    9.224365e-12
  123120.0   112453.6     1.084299e11    9.222546e-12
  123130.0   112463.6     1.084513e11    9.220728e-12
  123140.0   112473.6     1.084727e11    9.218910e-12
  123150.0   112483.6     1.084941e11    9.217093e-12
  123160.0   112493.6     1.085155e11    9.215276e-12
  123170.0   112503.6     1.085369e11    9.213460e-12
  123180.0   112513.6     1.085582e11    9.211645e-12
  123190.0   112523.6     1.085796e11    9.209830e-12
  123200.0   112533.6     1.086010e11    9.208016e-12
  123210.0   112543.6     1.086224e11    9.206202e-12
  123220.0   112553.6     1.086438e11    9.204389e-12
  123230.0   112563.6     1.086652e11    9.202577e-12
  123240.0   112573.6     1.086866e11    9.200765e-12
  123250.0   112583.6     1.087080e11    9.198954e-12
  123260.0   112593.6     1.087294e11    9.197144e-12
  123270.0   112603.6     1.087508e11    9.195334e-12
  123280.0   112613.6     1.087722e11    9.193525e-12
  123290.0   112623.6     1.087936e11    9.191716e-12
  123300.0   112633.6     1.088150e11    9.189908e-12
  123310.0   112643.6     1.088364e11    9.188101e-12
  123320.0   112653.6     1.088578e11    9.186294e-12
  123330.0   112663.6     1.088792e11    9.184488e-12
  123340.0   112673.6     1.089006e11    9.182683e-12
  123350.0   112683.6     1.089220e11    9.180878e-12
  123360.0   112693.6     1.089435e11    9.179074e-12
  123370.0   112703.6     1.089649e11    9.177270e-12
  123380.0   112713.6     1.089863e11    9.175467e-12
  123390.0   112723.6     1.090077e11    9.173665e-12
  123400.0   112733.6     1.090291e11    9.171863e-12
  123410.0   112743.6     1.090505e11    9.170062e-12
  123420.0   112753.6     1.090719e11    9.168262e-12
  123430.0   112763.6     1.090933e11    9.166462e-12
  123440.0   112773.6     1.091148e11    9.164662e-12
  123450.0   112783.6     1.091362e11    9.162864e-12
  123460.0   112793.6     1.091576e11    9.161066e-12
  123470.0   112803.6     1.091790e11    9.159268e-12
  123480.0   112813.6     1.092005e11    9.157471e-12
  123490.0   112823.6     1.092219e11    9.155675e-12
  123500.0   112833.6     1.092433e11    9.153880e-12
  123510.0   112843.6     1.092647e11    9.152085e-12
  123520.0   112853.6     1.092862e11    9.150290e-12
  123530.0   112863.6     1.093076e11    9.148496e-12
  123540.0   112873.6     1.093290e11    9.146703e-12
  123550.0   112883.6     1.093504e11    9.144911e-12
  123560.0   112893.6     1.093719e11    9.143119e-12
  123570.0   112903.6     1.093933e11    9.141327e-12
  123580.0   112913.6     1.094147e11    9.139537e-12
  123590.0   112923.6     1.094362e11    9.137747e-12
  123600.0   112933.6     1.094576e11    9.135957e-12
  123610.0   112943.6     1.094790e11    9.134168e-12
  123620.0   112953.6     1.095005e11    9.132380e-12
  123630.0   112963.6     1.095219e11    9.130592e-12
  123640.0   112973.6     1.095434e11    9.128805e-12
  123650.0   112983.6     1.095648e11    9.127019e-12
  123660.0   112993.6     1.095862e11    9.125233e-12
  123670.0   113003.6     1.096077e11    9.123448e-12
  123680.0   113013.6     1.096291e11    9.121663e-12
  123690.0   113023.6     1.096506e11    9.119879e-12
  123700.0   113033.6     1.096720e11    9.118096e-12
  123710.0   113043.6     1.096935e11    9.116313e-12
  123720.0   113053.6     1.097149e11    9.114531e-12
  123730.0   113063.6     1.097364e11    9.112749e-12
  123740.0   113073.6     1.097578e11    9.110968e-12
  123750.0   113083.6     1.097793e11    9.109188e-12
  123760.0   113093.6     1.098007e11    9.107408e-12
  123770.0   113103.6     1.098222e11    9.105629e-12
  123780.0   113113.6     1.098436e11    9.103851e-12
  123790.0   113123.6     1.098651e11    9.102073e-12
  123800.0   113133.6     1.098865e11    9.100295e-12
  123810.0   113143.6     1.099080e11    9.098519e-12
  123820.0   113153.6     1.099295e11    9.096742e-12
  123830.0   113163.6     1.099509e11    9.094967e-12
  123840.0   113173.6     1.099724e11    9.093192e-12
  123850.0   113183.6     1.099938e11    9.091418e-12
  123860.0   113193.6     1.100153e11    9.089644e-12
  123870.0   113203.6     1.100368e11    9.087871e-12
  123880.0   113213.6     1.100582e11    9.086098e-12
  123890.0   113223.6     1.100797e11    9.084327e-12
  123900.0   113233.6     1.101012e11    9.082555e-12
  123910.0   113243.6     1.101226e11    9.080785e-12
  123920.0   113253.6     1.101441e11    9.079015e-12
  123930.0   113263.6     1.101656e11    9.077245e-12
  123940.0   113273.6     1.101871e11    9.075476e-12
  123950.0   113283.6     1.102085e11    9.073708e-12
  123960.0   113293.6     1.102300e11    9.071940e-12
  123970.0   113303.6     1.102515e11    9.070173e-12
  123980.0   113313.6     1.102730e11    9.068407e-12
  123990.0   113323.6     1.102944e11    9.066641e-12
  124000.0   113333.6     1.103159e11    9.064875e-12
  124010.0   113343.6     1.103374e11    9.063111e-12
  124020.0   113353.6     1.103589e11    9.061347e-12
  124030.0   113363.6     1.103804e11    9.059583e-12
  124040.0   113373.6     1.104018e11    9.057820e-12
  124050.0   113383.6     1.104233e11    9.056058e-12
  124060.0   113393.6     1.104448e11    9.054296e-12
  124070.0   113403.6     1.104663e11    9.052535e-12
  124080.0   113413.6     1.104878e11    9.050775e-12
  124090.0   113423.6     1.105093e11    9.049015e-12
  124100.0   113433.6     1.105308e11    9.047256e-12
  124110.0   113443.6     1.105522e11    9.045497e-12
  124120.0   113453.6     1.105737e11    9.043739e-12
  124130.0   113463.6     1.105952e11    9.041981e-12
  124140.0   113473.6     1.106167e11    9.040224e-12
  124150.0   113483.6     1.106382e11    9.038468e-12
  124160.0   113493.6     1.106597e11    9.036712e-12
  124170.0   113503.6     1.106812e11    9.034957e-12
  124180.0   113513.6     1.107027e11    9.033203e-12
  124190.0   113523.6     1.107242e11    9.031449e-12
  124200.0   113533.6     1.107457e11    9.029695e-12
  124210.0   113543.6     1.107672e11    9.027943e-12
  124220.0   113553.6     1.107887e11    9.026190e-12
  124230.0   113563.6     1.108102e11    9.024439e-12
  124240.0   113573.6     1.108317e11    9.022688e-12
  124250.0   113583.6     1.108532e11    9.020937e-12
  124260.0   113593.6     1.108747e11    9.019188e-12
  124270.0   113603.6     1.108962e11    9.017438e-12
  124280.0   113613.6     1.109177e11    9.015690e-12
  124290.0   113623.6     1.109393e11    9.013942e-12
  124300.0   113633.6     1.109608e11    9.012194e-12
  124310.0   113643.6     1.109823e11    9.010448e-12
  124320.0   113653.6     1.110038e11    9.008701e-12
  124330.0   113663.6     1.110253e11    9.006956e-12
  124340.0   113673.6     1.110468e11    9.005211e-12
  124350.0   113683.6     1.110683e11    9.003466e-12
  124360.0   113693.6     1.110899e11    9.001722e-12
  124370.0   113703.6     1.111114e11    8.999979e-12
  124380.0   113713.6     1.111329e11    8.998236e-12
  124390.0   113723.6     1.111544e11    8.996494e-12
  124400.0   113733.6     1.111759e11    8.994753e-12
  124410.0   113743.6     1.111975e11    8.993012e-12
  124420.0   113753.6     1.112190e11    8.991271e-12
  124430.0   113763.6     1.112405e11    8.989532e-12
  124440.0   113773.6     1.112620e11    8.987793e-12
  124450.0   113783.6     1.112836e11    8.986054e-12
  124460.0   113793.6     1.113051e11    8.984316e-12
  124470.0   113803.6     1.113266e11    8.982579e-12
  124480.0   113813.6     1.113481e11    8.980842e-12
  124490.0   113823.6     1.113697e11    8.979106e-12
  124500.0   113833.6     1.113912e11    8.977370e-12
  124510.0   113843.6     1.114127e11    8.975635e-12
  124520.0   113853.6     1.114343e11    8.973900e-12
  124530.0   113863.6     1.114558e11    8.972166e-12
  124540.0   113873.6     1.114773e11    8.970433e-12
  124550.0   113883.6     1.114989e11    8.968700e-12
  124560.0   113893.6     1.115204e11    8.966968e-12
  124570.0   113903.6     1.115420e11    8.965237e-12
  124580.0   113913.6     1.115635e11    8.963506e-12
  124590.0   113923.6     1.115850e11    8.961775e-12
  124600.0   113933.6     1.116066e11    8.960046e-12
  124610.0   113943.6     1.116281e11    8.958316e-12
  124620.0   113953.6     1.116497e11    8.956588e-12
  124630.0   113963.6     1.116712e11    8.954860e-12
  124640.0   113973.6     1.116928e11    8.953132e-12
  124650.0   113983.6     1.117143e11    8.951405e-12
  124660.0   113993.6     1.117359e11    8.949679e-12
  124670.0   114003.6     1.117574e11    8.947953e-12
  124680.0   114013.6     1.117790e11    8.946228e-12
  124690.0   114023.6     1.118005e11    8.944504e-12
  124700.0   114033.6     1.118221e11    8.942780e-12
  124710.0   114043.6     1.118436e11    8.941056e-12
  124720.0   114053.6     1.118652e11    8.939333e-12
  124730.0   114063.6     1.118867e11    8.937611e-12
  124740.0   114073.6     1.119083e11    8.935890e-12
  124750.0   114083.6     1.119298e11    8.934168e-12
  124760.0   114093.6     1.119514e11    8.932448e-12
  124770.0   114103.6     1.119730e11    8.930728e-12
  124780.0   114113.6     1.119945e11    8.929009e-12
  124790.0   114123.6     1.120161e11    8.927290e-12
  124800.0   114133.6     1.120376e11    8.925572e-12
  124810.0   114143.6     1.120592e11    8.923854e-12
  124820.0   114153.6     1.120808e11    8.922137e-12
  124830.0   114163.6     1.121023e11    8.920421e-12
  124840.0   114173.6     1.121239e11    8.918705e-12
  124850.0   114183.6     1.121455e11    8.916990e-12
  124860.0   114193.6     1.121670e11    8.915275e-12
  124870.0   114203.6     1.121886e11    8.913561e-12
  124880.0   114213.6     1.122102e11    8.911847e-12
  124890.0   114223.6     1.122318e11    8.910134e-12
  124900.0   114233.6     1.122533e11    8.908422e-12
  124910.0   114243.6     1.122749e11    8.906710e-12
  124920.0   114253.6     1.122965e11    8.904999e-12
  124930.0   114263.6     1.123181e11    8.903288e-12
  124940.0   114273.6     1.123396e11    8.901578e-12
  124950.0   114283.6     1.123612e11    8.899868e-12
  124960.0   114293.6     1.123828e11    8.898159e-12
  124970.0   114303.6     1.124044e11    8.896451e-12
  124980.0   114313.6     1.124260e11    8.894743e-12
  124990.0   114323.6     1.124475e11    8.893036e-12
  125000.0   114333.6     1.124691e11    8.891329e-12
  125010.0   114343.6     1.124907e11    8.889623e-12
  125020.0   114353.6     1.125123e11    8.887918e-12
  125030.0   114363.6     1.125339e11    8.886213e-12
  125040.0   114373.6     1.125555e11    8.884508e-12
  125050.0   114383.6     1.125771e11    8.882804e-12
  125060.0   114393.6     1.125986e11    8.881101e-12
  125070.0   114403.6     1.126202e11    8.879399e-12
  125080.0   114413.6     1.126418e11    8.877696e-12
  125090.0   114423.6     1.126634e11    8.875995e-12
  125100.0   114433.6     1.126850e11    8.874294e-12
  125110.0   114443.6     1.127066e11    8.872594e-12
  125120.0   114453.6     1.127282e11    8.870894e-12
  125130.0   114463.6     1.127498e11    8.869195e-12
  125140.0   114473.6     1.127714e11    8.867496e-12
  125150.0   114483.6     1.127930e11    8.865798e-12
  125160.0   114493.6     1.128146e11    8.864100e-12
  125170.0   114503.6     1.128362e11    8.862403e-12
  125180.0   114513.6     1.128578e11    8.860707e-12
  125190.0   114523.6     1.128794e11    8.859011e-12
  125200.0   114533.6     1.129010e11    8.857316e-12
  125210.0   114543.6     1.129226e11    8.855621e-12
  125220.0   114553.6     1.129442e11    8.853927e-12
  125230.0   114563.6     1.129658e11    8.852233e-12
  125240.0   114573.6     1.129875e11    8.850540e-12
  125250.0   114583.6     1.130091e11    8.848848e-12
  125260.0   114593.6     1.130307e11    8.847156e-12
  125270.0   114603.6     1.130523e11    8.845465e-12
  125280.0   114613.6     1.130739e11    8.843774e-12
  125290.0   114623.6     1.130955e11    8.842084e-12
  125300.0   114633.6     1.131171e11    8.840394e-12
  125310.0   114643.6     1.131387e11    8.838705e-12
  125320.0   114653.6     1.131604e11    8.837017e-12
  125330.0   114663.6     1.131820e11    8.835329e-12
  125340.0   114673.6     1.132036e11    8.833642e-12
  125350.0   114683.6     1.132252e11    8.831955e-12
  125360.0   114693.6     1.132468e11    8.830269e-12
  125370.0   114703.6     1.132685e11    8.828583e-12
  125380.0   114713.6     1.132901e11    8.826898e-12
  125390.0   114723.6     1.133117e11    8.825213e-12
  125400.0   114733.6     1.133333e11    8.823529e-12
  125410.0   114743.6     1.133550e11    8.821846e-12
  125420.0   114753.6     1.133766e11    8.820163e-12
  125430.0   114763.6     1.133982e11    8.818481e-12
  125440.0   114773.6     1.134198e11    8.816799e-12
  125450.0   114783.6     1.134415e11    8.815118e-12
  125460.0   114793.6     1.134631e11    8.813437e-12
  125470.0   114803.6     1.134847e11    8.811757e-12
  125480.0   114813.6     1.135064e11    8.810078e-12
  125490.0   114823.6     1.135280e11    8.808399e-12
  125500.0   114833.6     1.135496e11    8.806721e-12
  125510.0   114843.6     1.135713e11    8.805043e-12
  125520.0   114853.6     1.135929e11    8.803366e-12
  125530.0   114863.6     1.136146e11    8.801689e-12
  125540.0   114873.6     1.136362e11    8.800013e-12
  125550.0   114883.6     1.136578e11    8.798337e-12
  125560.0   114893.6     1.136795e11    8.796662e-12
  125570.0   114903.6     1.137011e11    8.794988e-12
  125580.0   114913.6     1.137228e11    8.793314e-12
  125590.0   114923.6     1.137444e11    8.791641e-12
  125600.0   114933.6     1.137661e11    8.789968e-12
  125610.0   114943.6     1.137877e11    8.788296e-12
  125620.0   114953.6     1.138093e11    8.786624e-12
  125630.0   114963.6     1.138310e11    8.784953e-12
  125640.0   114973.6     1.138526e11    8.783283e-12
  125650.0   114983.6     1.138743e11    8.781613e-12
  125660.0   114993.6     1.138960e11    8.779943e-12
  125670.0   115003.6     1.139176e11    8.778274e-12
  125680.0   115013.6     1.139393e11    8.776606e-12
  125690.0   115023.6     1.139609e11    8.774938e-12
  125700.0   115033.6     1.139826e11    8.773271e-12
  125710.0   115043.6     1.140042e11    8.771605e-12
  125720.0   115053.6     1.140259e11    8.769939e-12
  125730.0   115063.6     1.140475e11    8.768273e-12
  125740.0   115073.6     1.140692e11    8.766608e-12
  125750.0   115083.6     1.140909e11    8.764944e-12
  125760.0   115093.6     1.141125e11    8.763280e-12
  125770.0   115103.6     1.141342e11    8.761617e-12
  125780.0   115113.6     1.141559e11    8.759954e-12
  125790.0   115123.6     1.141775e11    8.758292e-12
  125800.0   115133.6     1.141992e11    8.756630e-12
  125810.0   115143.6     1.142209e11    8.754969e-12
  125820.0   115153.6     1.142425e11    8.753308e-12
  125830.0   115163.6     1.142642e11    8.751648e-12
  125840.0   115173.6     1.142859e11    8.749989e-12
  125850.0   115183.6     1.143075e11    8.748330e-12
  125860.0   115193.6     1.143292e11    8.746672e-12
  125870.0   115203.6     1.143509e11    8.745014e-12
  125880.0   115213.6     1.143726e11    8.743357e-12
